"","station_id","date","sinclair2017","post","affiliation","weekday","callsign","national_politics"
"789",1350,"10/25/2017",0,1,"CBS","Wed","KHSL",0.111377601267606
"790",1350,"10/4/2017",0,1,"CBS","Wed","KHSL",0.104497544202899
"791",1350,"11/1/2017",0,1,"CBS","Wed","KHSL",0.0768714295652174
"792",1350,"11/15/2017",0,1,"CBS","Wed","KHSL",0.134276058028169
"793",1350,"11/22/2017",0,1,"CBS","Wed","KHSL",0.114176469275362
"794",1350,"11/29/2017",0,1,"CBS","Wed","KHSL",0.225981548857143
"795",1350,"11/8/2017",0,1,"CBS","Wed","KHSL",0.151420477857143
"796",1350,"12/13/2017",0,1,"CBS","Wed","KHSL",0.134166612352941
"797",1350,"12/6/2017",0,1,"CBS","Wed","KHSL",0.199932005857143
"798",1350,"9/13/2017",0,1,"CBS","Wed","KHSL",0.0919541734285714
"799",1350,"9/20/2017",0,1,"CBS","Wed","KHSL",0.11297930761194
"800",1350,"9/27/2017",0,1,"CBS","Wed","KHSL",0.133553363970588
"801",1350,"9/6/2017",0,1,"CBS","Wed","KHSL",0.0974579733823529
"802",1355,"6/16/2017",0,0,"NBC","Fri","KNVN",0.164605623186813
"803",1355,"6/23/2017",0,0,"NBC","Fri","KNVN",0.146838587446808
"804",1355,"6/30/2017",0,0,"NBC","Fri","KNVN",0.131862591123595
"805",1355,"7/14/2017",0,0,"NBC","Fri","KNVN",0.129582019148936
"806",1355,"7/21/2017",0,0,"NBC","Fri","KNVN",0.158343970215054
"807",1355,"7/28/2017",0,0,"NBC","Fri","KNVN",0.151391163870968
"808",1355,"7/7/2017",0,0,"NBC","Fri","KNVN",0.146348452906977
"809",1355,"8/11/2017",0,0,"NBC","Fri","KNVN",0.147108338817204
"810",1355,"8/18/2017",0,0,"NBC","Fri","KNVN",0.142999408409091
"811",1355,"8/25/2017",0,0,"NBC","Fri","KNVN",0.123398117912088
"812",1355,"8/4/2017",0,0,"NBC","Fri","KNVN",0.105835996736842
"813",1355,"10/13/2017",0,1,"NBC","Fri","KNVN",0.125254159340659
"814",1355,"10/20/2017",0,1,"NBC","Fri","KNVN",0.0919690487096774
"815",1355,"10/27/2017",0,1,"NBC","Fri","KNVN",0.124814644787234
"816",1355,"10/6/2017",0,1,"NBC","Fri","KNVN",0.0825213992473118
"817",1355,"11/10/2017",0,1,"NBC","Fri","KNVN",0.139262533870968
"818",1355,"11/17/2017",0,1,"NBC","Fri","KNVN",0.0939290018478261
"819",1355,"11/24/2017",0,1,"NBC","Fri","KNVN",0.126934056805556
"820",1355,"11/3/2017",0,1,"NBC","Fri","KNVN",0.156404948510638
"821",1355,"12/1/2017",0,1,"NBC","Fri","KNVN",0.190777661157895
"822",1355,"12/8/2017",0,1,"NBC","Fri","KNVN",0.121039399893617
"823",1355,"9/1/2017",0,1,"NBC","Fri","KNVN",0.0566746183908046
"824",1355,"9/15/2017",0,1,"NBC","Fri","KNVN",0.153330343296703
"825",1355,"9/22/2017",0,1,"NBC","Fri","KNVN",0.116142036703297
"826",1355,"9/29/2017",0,1,"NBC","Fri","KNVN",0.0696140588888889
"827",1355,"9/8/2017",0,1,"NBC","Fri","KNVN",0.099241766043956
"828",1355,"6/12/2017",0,0,"NBC","Mon","KNVN",0.157884546413043
"829",1355,"6/19/2017",0,0,"NBC","Mon","KNVN",0.144852667065217
"830",1355,"6/26/2017",0,0,"NBC","Mon","KNVN",0.162420115869565
"831",1355,"7/10/2017",0,0,"NBC","Mon","KNVN",0.112505912391304
"832",1355,"7/17/2017",0,0,"NBC","Mon","KNVN",0.0922234598888889
"833",1355,"7/24/2017",0,0,"NBC","Mon","KNVN",0.128809708695652
"834",1355,"7/3/2017",0,0,"NBC","Mon","KNVN",0.0748924591397849
"835",1355,"7/31/2017",0,0,"NBC","Mon","KNVN",0.135622460107527
"836",1355,"8/14/2017",0,0,"NBC","Mon","KNVN",0.143820911489362
"837",1355,"8/21/2017",0,0,"NBC","Mon","KNVN",0.238051639347826
"838",1355,"8/28/2017",0,0,"NBC","Mon","KNVN",0.152715305274725
"839",1355,"8/7/2017",0,0,"NBC","Mon","KNVN",0.14757167172043
"840",1355,"10/16/2017",0,1,"NBC","Mon","KNVN",0.0943742358947368
"841",1355,"10/2/2017",0,1,"NBC","Mon","KNVN",0.077725140326087
"842",1355,"10/23/2017",0,1,"NBC","Mon","KNVN",0.118403655729167
"843",1355,"10/30/2017",0,1,"NBC","Mon","KNVN",0.198134934574468
"844",1355,"10/9/2017",0,1,"NBC","Mon","KNVN",0.0636680475
"845",1355,"11/13/2017",0,1,"NBC","Mon","KNVN",0.14436730625
"846",1355,"11/20/2017",0,1,"NBC","Mon","KNVN",0.138071209578947
"847",1355,"11/27/2017",0,1,"NBC","Mon","KNVN",0.137884286382979
"848",1355,"11/6/2017",0,1,"NBC","Mon","KNVN",0.115164080638298
"849",1355,"12/11/2017",0,1,"NBC","Mon","KNVN",0.116527422604167
"850",1355,"12/4/2017",0,1,"NBC","Mon","KNVN",0.158157926631579
"851",1355,"9/11/2017",0,1,"NBC","Mon","KNVN",0.0940038026373626
"852",1355,"9/18/2017",0,1,"NBC","Mon","KNVN",0.145596642637363
"853",1355,"9/25/2017",0,1,"NBC","Mon","KNVN",0.173938304494382
"854",1355,"9/4/2017",0,1,"NBC","Mon","KNVN",0.105911695853659
"855",1355,"6/15/2017",0,0,"NBC","Thu","KNVN",0.18570265
"856",1355,"6/22/2017",0,0,"NBC","Thu","KNVN",0.105300902727273
"857",1355,"6/29/2017",0,0,"NBC","Thu","KNVN",0.176351628764045
"858",1355,"7/13/2017",0,0,"NBC","Thu","KNVN",0.138529951182796
"859",1355,"7/20/2017",0,0,"NBC","Thu","KNVN",0.132354038913043
"860",1355,"7/27/2017",0,0,"NBC","Thu","KNVN",0.103458814574468
"861",1355,"7/6/2017",0,0,"NBC","Thu","KNVN",0.173266256966292
"862",1355,"8/10/2017",0,0,"NBC","Thu","KNVN",0.172545088924731
"863",1355,"8/17/2017",0,0,"NBC","Thu","KNVN",0.119394063932584
"864",1355,"8/24/2017",0,0,"NBC","Thu","KNVN",0.133562474505494
"865",1355,"8/3/2017",0,0,"NBC","Thu","KNVN",0.188971084029851
"866",1355,"8/31/2017",0,0,"NBC","Thu","KNVN",0.0366651819318182
"867",1355,"10/12/2017",0,1,"NBC","Thu","KNVN",0.119671752
"868",1355,"10/19/2017",0,1,"NBC","Thu","KNVN",0.105473179893617
"869",1355,"10/26/2017",0,1,"NBC","Thu","KNVN",0.132402507311828
"870",1355,"10/5/2017",0,1,"NBC","Thu","KNVN",0.134121530736842
"871",1355,"11/16/2017",0,1,"NBC","Thu","KNVN",0.1358329935
"872",1355,"11/2/2017",0,1,"NBC","Thu","KNVN",0.143123085913978
"873",1355,"11/23/2017",0,1,"NBC","Thu","KNVN",0.0929093847916667
"874",1355,"11/30/2017",0,1,"NBC","Thu","KNVN",0.233532116666667
"875",1355,"11/9/2017",0,1,"NBC","Thu","KNVN",0.116216706779661
"876",1355,"12/7/2017",0,1,"NBC","Thu","KNVN",0.156113143559322
"877",1355,"9/14/2017",0,1,"NBC","Thu","KNVN",0.0876934760869565
"878",1355,"9/21/2017",0,1,"NBC","Thu","KNVN",0.112244669204545
"879",1355,"9/28/2017",0,1,"NBC","Thu","KNVN",0.0836243537209302
"880",1355,"9/7/2017",0,1,"NBC","Thu","KNVN",0.0914898051785714
"881",1355,"6/13/2017",0,0,"NBC","Tue","KNVN",0.260777299578947
"882",1355,"6/20/2017",0,0,"NBC","Tue","KNVN",0.171881780434783
"883",1355,"6/27/2017",0,0,"NBC","Tue","KNVN",0.180199532391304
"884",1355,"7/11/2017",0,0,"NBC","Tue","KNVN",0.110993400108696
"885",1355,"7/18/2017",0,0,"NBC","Tue","KNVN",0.141561352643678
"886",1355,"7/25/2017",0,0,"NBC","Tue","KNVN",0.157103110212766
"887",1355,"7/4/2017",0,0,"NBC","Tue","KNVN",0.110786130957447
"888",1355,"8/1/2017",0,0,"NBC","Tue","KNVN",0.119309473846154
"889",1355,"8/15/2017",0,0,"NBC","Tue","KNVN",0.148155025842697
"890",1355,"8/22/2017",0,0,"NBC","Tue","KNVN",0.141807419021739
"891",1355,"8/29/2017",0,0,"NBC","Tue","KNVN",0.133624248888889
"892",1355,"8/8/2017",0,0,"NBC","Tue","KNVN",0.11911343
"893",1355,"10/10/2017",0,1,"NBC","Tue","KNVN",0.0899414122580645
"894",1355,"10/17/2017",0,1,"NBC","Tue","KNVN",0.137500281914894
"895",1355,"10/24/2017",0,1,"NBC","Tue","KNVN",0.148015994623656
"896",1355,"10/3/2017",0,1,"NBC","Tue","KNVN",0.0650586320652174
"897",1355,"10/31/2017",0,1,"NBC","Tue","KNVN",0.141958452043011
"898",1355,"11/14/2017",0,1,"NBC","Tue","KNVN",0.144218809666667
"899",1355,"11/21/2017",0,1,"NBC","Tue","KNVN",0.123431371684211
"900",1355,"11/28/2017",0,1,"NBC","Tue","KNVN",0.165833132210526
"901",1355,"11/7/2017",0,1,"NBC","Tue","KNVN",0.0954642835483871
"902",1355,"12/12/2017",0,1,"NBC","Tue","KNVN",0.113449072105263
"903",1355,"12/5/2017",0,1,"NBC","Tue","KNVN",0.173080841276596
"904",1355,"9/12/2017",0,1,"NBC","Tue","KNVN",0.0794379488505747
"905",1355,"9/19/2017",0,1,"NBC","Tue","KNVN",0.137474368
"906",1355,"9/26/2017",0,1,"NBC","Tue","KNVN",0.158248624468085
"907",1355,"9/5/2017",0,1,"NBC","Tue","KNVN",0.101451895268817
"908",1355,"6/14/2017",0,0,"NBC","Wed","KNVN",0.136714847333333
"909",1355,"6/21/2017",0,0,"NBC","Wed","KNVN",0.112124800107527
"910",1355,"6/28/2017",0,0,"NBC","Wed","KNVN",0.17210655827957
"911",1355,"7/12/2017",0,0,"NBC","Wed","KNVN",0.111894237765957
"912",1355,"7/19/2017",0,0,"NBC","Wed","KNVN",0.135700095058824
"913",1355,"7/26/2017",0,0,"NBC","Wed","KNVN",0.215960064505495
"914",1355,"7/5/2017",0,0,"NBC","Wed","KNVN",0.164576978089888
"915",1355,"8/16/2017",0,0,"NBC","Wed","KNVN",0.140725180444444
"916",1355,"8/2/2017",0,0,"NBC","Wed","KNVN",0.17402686375
"917",1355,"8/23/2017",0,0,"NBC","Wed","KNVN",0.138332307472527
"918",1355,"8/30/2017",0,0,"NBC","Wed","KNVN",0.0706570214130435
"919",1355,"8/9/2017",0,0,"NBC","Wed","KNVN",0.161907567978723
"920",1355,"10/11/2017",0,1,"NBC","Wed","KNVN",0.0672164626315789
"921",1355,"10/18/2017",0,1,"NBC","Wed","KNVN",0.133660312365591
"922",1355,"10/25/2017",0,1,"NBC","Wed","KNVN",0.101206416947368
"923",1355,"10/4/2017",0,1,"NBC","Wed","KNVN",0.10970751344086
"924",1355,"11/1/2017",0,1,"NBC","Wed","KNVN",0.0869793757608696
"925",1355,"11/15/2017",0,1,"NBC","Wed","KNVN",0.132359194516129
"926",1355,"11/22/2017",0,1,"NBC","Wed","KNVN",0.114427976666667
"927",1355,"11/29/2017",0,1,"NBC","Wed","KNVN",0.221510192150538
"928",1355,"11/8/2017",0,1,"NBC","Wed","KNVN",0.153237432717391
"929",1355,"12/13/2017",0,1,"NBC","Wed","KNVN",0.140075189021739
"930",1355,"12/6/2017",0,1,"NBC","Wed","KNVN",0.206414770106383
"931",1355,"9/13/2017",0,1,"NBC","Wed","KNVN",0.105152856521739
"932",1355,"9/20/2017",0,1,"NBC","Wed","KNVN",0.104687421931818
"933",1355,"9/27/2017",0,1,"NBC","Wed","KNVN",0.131216718111111
"934",1355,"9/6/2017",0,1,"NBC","Wed","KNVN",0.0888410489361702
"935",4885,"6/16/2017",0,0,"CBS","Fri","KPAX",0.175528800153846
"936",4885,"6/23/2017",0,0,"CBS","Fri","KPAX",0.24786782
"937",4885,"6/30/2017",0,0,"CBS","Fri","KPAX",0.146775960769231
"938",4885,"6/9/2017",0,0,"CBS","Fri","KPAX",0.315033186551724
"939",4885,"7/14/2017",0,0,"CBS","Fri","KPAX",0.102825925625
"940",4885,"7/21/2017",0,0,"CBS","Fri","KPAX",0.129989779516129
"941",4885,"7/28/2017",0,0,"CBS","Fri","KPAX",0.14887705984375
"942",4885,"7/7/2017",0,0,"CBS","Fri","KPAX",0.116511177377049
"943",4885,"8/11/2017",0,0,"CBS","Fri","KPAX",0.09100944375
"944",4885,"8/18/2017",0,0,"CBS","Fri","KPAX",0.0635811567692308
"945",4885,"8/25/2017",0,0,"CBS","Fri","KPAX",0.107194423333333
"946",4885,"8/4/2017",0,0,"CBS","Fri","KPAX",0.0780085006153846
"947",4885,"10/13/2017",0,1,"CBS","Fri","KPAX",0.120115210294118
"948",4885,"10/20/2017",0,1,"CBS","Fri","KPAX",0.189172167272727
"949",4885,"10/27/2017",0,1,"CBS","Fri","KPAX",0.14959975703125
"950",4885,"10/6/2017",0,1,"CBS","Fri","KPAX",0.13265934015625
"951",4885,"11/10/2017",0,1,"CBS","Fri","KPAX",0.169482530757576
"952",4885,"11/17/2017",0,1,"CBS","Fri","KPAX",0.1627487640625
"953",4885,"11/24/2017",0,1,"CBS","Fri","KPAX",0.0538532592753623
"954",4885,"11/3/2017",0,1,"CBS","Fri","KPAX",0.166123160895522
"955",4885,"12/1/2017",0,1,"CBS","Fri","KPAX",0.156454075079365
"956",4885,"12/8/2017",0,1,"CBS","Fri","KPAX",0.136371579230769
"957",4885,"9/1/2017",0,1,"CBS","Fri","KPAX",0.0428429278461538
"958",4885,"9/15/2017",0,1,"CBS","Fri","KPAX",0.10696644238806
"959",4885,"9/22/2017",0,1,"CBS","Fri","KPAX",0.174479225263158
"960",4885,"9/29/2017",0,1,"CBS","Fri","KPAX",0.0832761759090909
"961",4885,"9/8/2017",0,1,"CBS","Fri","KPAX",0.07524896109375
"962",4885,"6/12/2017",0,0,"CBS","Mon","KPAX",0.145820618181818
"963",4885,"6/19/2017",0,0,"CBS","Mon","KPAX",0.127269690757576
"964",4885,"6/26/2017",0,0,"CBS","Mon","KPAX",0.202982473934426
"965",4885,"7/10/2017",0,0,"CBS","Mon","KPAX",0.113503606969697
"966",4885,"7/17/2017",0,0,"CBS","Mon","KPAX",0.146564404307692
"967",4885,"7/24/2017",0,0,"CBS","Mon","KPAX",0.125551769152542
"968",4885,"7/3/2017",0,0,"CBS","Mon","KPAX",0.0966565833333333
"969",4885,"7/31/2017",0,0,"CBS","Mon","KPAX",0.161360261290323
"970",4885,"8/14/2017",0,0,"CBS","Mon","KPAX",0.1431691490625
"971",4885,"8/21/2017",0,0,"CBS","Mon","KPAX",0.0677075834782609
"972",4885,"8/28/2017",0,0,"CBS","Mon","KPAX",0.0975632543548387
"973",4885,"8/7/2017",0,0,"CBS","Mon","KPAX",0.0844106921875
"974",4885,"10/16/2017",0,1,"CBS","Mon","KPAX",0.117386212089552
"975",4885,"10/2/2017",0,1,"CBS","Mon","KPAX",0.11802242
"976",4885,"10/23/2017",0,1,"CBS","Mon","KPAX",0.146462524923077
"977",4885,"10/30/2017",0,1,"CBS","Mon","KPAX",0.161719797014925
"978",4885,"10/9/2017",0,1,"CBS","Mon","KPAX",0.107503813692308
"979",4885,"11/13/2017",0,1,"CBS","Mon","KPAX",0.150492999117647
"980",4885,"11/20/2017",0,1,"CBS","Mon","KPAX",0.165086736031746
"981",4885,"11/27/2017",0,1,"CBS","Mon","KPAX",0.221553939545455
"982",4885,"11/6/2017",0,1,"CBS","Mon","KPAX",0.152217317121212
"983",4885,"12/11/2017",0,1,"CBS","Mon","KPAX",0.127604509354839
"984",4885,"12/4/2017",0,1,"CBS","Mon","KPAX",0.251109038787879
"985",4885,"9/11/2017",0,1,"CBS","Mon","KPAX",0.1139329871875
"986",4885,"9/18/2017",0,1,"CBS","Mon","KPAX",0.148235358307692
"987",4885,"9/25/2017",0,1,"CBS","Mon","KPAX",0.238718157121212
"988",4885,"9/4/2017",0,1,"CBS","Mon","KPAX",0.0806594576923077
"989",4885,"6/15/2017",0,0,"CBS","Thu","KPAX",0.166790693823529
"990",4885,"6/22/2017",0,0,"CBS","Thu","KPAX",0.232954702238806
"991",4885,"6/29/2017",0,0,"CBS","Thu","KPAX",0.20552385109375
"992",4885,"6/8/2017",0,0,"CBS","Thu","KPAX",0.304705150869565
"993",4885,"7/13/2017",0,0,"CBS","Thu","KPAX",0.162643806
"994",4885,"7/20/2017",0,0,"CBS","Thu","KPAX",0.198827985151515
"995",4885,"7/27/2017",0,0,"CBS","Thu","KPAX",0.1293287915625
"996",4885,"7/6/2017",0,0,"CBS","Thu","KPAX",0.135710645151515
"997",4885,"8/10/2017",0,0,"CBS","Thu","KPAX",0.12374788078125
"998",4885,"8/17/2017",0,0,"CBS","Thu","KPAX",0.1487010303125
"999",4885,"8/24/2017",0,0,"CBS","Thu","KPAX",0.135374420625
"1000",4885,"8/3/2017",0,0,"CBS","Thu","KPAX",0.0730517672307692
"1001",4885,"8/31/2017",0,0,"CBS","Thu","KPAX",0.05946699828125
"1002",4885,"10/12/2017",0,1,"CBS","Thu","KPAX",0.161423216140351
"1003",4885,"10/19/2017",0,1,"CBS","Thu","KPAX",0.132361950175439
"1004",4885,"10/26/2017",0,1,"CBS","Thu","KPAX",0.178986769019608
"1005",4885,"10/5/2017",0,1,"CBS","Thu","KPAX",0.147750142407407
"1006",4885,"11/16/2017",0,1,"CBS","Thu","KPAX",0.210543740655738
"1007",4885,"11/2/2017",0,1,"CBS","Thu","KPAX",0.1805763534375
"1008",4885,"11/23/2017",0,1,"CBS","Thu","KPAX",0.125062042678571
"1009",4885,"11/30/2017",0,1,"CBS","Thu","KPAX",0.189723298636364
"1010",4885,"11/9/2017",0,1,"CBS","Thu","KPAX",0.160286805230769
"1011",4885,"12/7/2017",0,1,"CBS","Thu","KPAX",0.132864403650794
"1012",4885,"9/14/2017",0,1,"CBS","Thu","KPAX",0.163338304761905
"1013",4885,"9/21/2017",0,1,"CBS","Thu","KPAX",0.113198952878788
"1014",4885,"9/28/2017",0,1,"CBS","Thu","KPAX",0.130162304107143
"1015",4885,"9/7/2017",0,1,"CBS","Thu","KPAX",0.106971444393939
"1016",4885,"6/13/2017",0,0,"CBS","Tue","KPAX",0.208462807833333
"1017",4885,"6/20/2017",0,0,"CBS","Tue","KPAX",0.156696665294118
"1018",4885,"6/27/2017",0,0,"CBS","Tue","KPAX",0.2193816465625
"1019",4885,"6/6/2017",0,0,"CBS","Tue","KPAX",0.003571995
"1020",4885,"7/11/2017",0,0,"CBS","Tue","KPAX",0.158578853043478
"1021",4885,"7/18/2017",0,0,"CBS","Tue","KPAX",0.18588317640625
"1022",4885,"7/25/2017",0,0,"CBS","Tue","KPAX",0.14332681546875
"1023",4885,"7/4/2017",0,0,"CBS","Tue","KPAX",0.1680708021875
"1024",4885,"8/1/2017",0,0,"CBS","Tue","KPAX",0.0808091190769231
"1025",4885,"8/15/2017",0,0,"CBS","Tue","KPAX",0.173920339384615
"1026",4885,"8/22/2017",0,0,"CBS","Tue","KPAX",0.1305882775
"1027",4885,"8/29/2017",0,0,"CBS","Tue","KPAX",0.0325195846875
"1028",4885,"8/8/2017",0,0,"CBS","Tue","KPAX",0.0846667539130435
"1029",4885,"10/10/2017",0,1,"CBS","Tue","KPAX",0.1251506553125
"1030",4885,"10/17/2017",0,1,"CBS","Tue","KPAX",0.143271471666667
"1031",4885,"10/24/2017",0,1,"CBS","Tue","KPAX",0.164606851492537
"1032",4885,"10/3/2017",0,1,"CBS","Tue","KPAX",0.13039548421875
"1033",4885,"10/31/2017",0,1,"CBS","Tue","KPAX",0.158529563846154
"1034",4885,"11/14/2017",0,1,"CBS","Tue","KPAX",0.20159732578125
"1035",4885,"11/21/2017",0,1,"CBS","Tue","KPAX",0.176201804285714
"1036",4885,"11/28/2017",0,1,"CBS","Tue","KPAX",0.254088568730159
"1037",4885,"11/7/2017",0,1,"CBS","Tue","KPAX",0.155664162985075
"1038",4885,"12/12/2017",0,1,"CBS","Tue","KPAX",0.191833559701493
"1039",4885,"12/5/2017",0,1,"CBS","Tue","KPAX",0.185429742352941
"1040",4885,"9/12/2017",0,1,"CBS","Tue","KPAX",0.0701493935820895
"1041",4885,"9/19/2017",0,1,"CBS","Tue","KPAX",0.131668620625
"1042",4885,"9/26/2017",0,1,"CBS","Tue","KPAX",0.165891053484848
"1043",4885,"9/5/2017",0,1,"CBS","Tue","KPAX",0.0867833553125
"1044",4885,"6/14/2017",0,0,"CBS","Wed","KPAX",0.204598826307692
"1045",4885,"6/21/2017",0,0,"CBS","Wed","KPAX",0.23824914754386
"1046",4885,"6/28/2017",0,0,"CBS","Wed","KPAX",0.208003948196721
"1047",4885,"6/7/2017",0,0,"CBS","Wed","KPAX",0.282615547580645
"1048",4885,"7/12/2017",0,0,"CBS","Wed","KPAX",0.132233302903226
"1049",4885,"7/19/2017",0,0,"CBS","Wed","KPAX",0.280262725967742
"1050",4885,"7/26/2017",0,0,"CBS","Wed","KPAX",0.21812746921875
"1051",4885,"7/5/2017",0,0,"CBS","Wed","KPAX",0.199623477846154
"1052",4885,"8/16/2017",0,0,"CBS","Wed","KPAX",0.19217178265625
"1053",4885,"8/2/2017",0,0,"CBS","Wed","KPAX",0.117721300967742
"1054",4885,"8/23/2017",0,0,"CBS","Wed","KPAX",0.18760296
"1055",4885,"8/30/2017",0,0,"CBS","Wed","KPAX",0.10443714031746
"1056",4885,"8/9/2017",0,0,"CBS","Wed","KPAX",0.137172870322581
"1057",4885,"10/11/2017",0,1,"CBS","Wed","KPAX",0.0903985777777778
"1058",4885,"10/18/2017",0,1,"CBS","Wed","KPAX",0.153043468548387
"1059",4885,"10/25/2017",0,1,"CBS","Wed","KPAX",0.203189023432836
"1060",4885,"10/4/2017",0,1,"CBS","Wed","KPAX",0.122873227014925
"1061",4885,"11/1/2017",0,1,"CBS","Wed","KPAX",0.147989740322581
"1062",4885,"11/15/2017",0,1,"CBS","Wed","KPAX",0.189513590714286
"1063",4885,"11/22/2017",0,1,"CBS","Wed","KPAX",0.220770993181818
"1064",4885,"11/29/2017",0,1,"CBS","Wed","KPAX",0.203084685322581
"1065",4885,"11/8/2017",0,1,"CBS","Wed","KPAX",0.207274634375
"1066",4885,"12/13/2017",0,1,"CBS","Wed","KPAX",0.19044444015625
"1067",4885,"12/6/2017",0,1,"CBS","Wed","KPAX",0.193842780634921
"1068",4885,"9/13/2017",0,1,"CBS","Wed","KPAX",0.0882705783050848
"1069",4885,"9/20/2017",0,1,"CBS","Wed","KPAX",0.148522570151515
"1070",4885,"9/27/2017",0,1,"CBS","Wed","KPAX",0.1387773034375
"1071",4885,"9/6/2017",0,1,"CBS","Wed","KPAX",0.0622455683333333
"1072",4695,"6/16/2017",0,0,"NBC","Fri","KRBC",0.09780201
"1073",4695,"6/23/2017",0,0,"NBC","Fri","KRBC",0.0832803983333333
"1074",4695,"6/30/2017",0,0,"NBC","Fri","KRBC",0.0858918598333333
"1075",4695,"6/9/2017",0,0,"NBC","Fri","KRBC",0.151810041166667
"1076",4695,"7/14/2017",0,0,"NBC","Fri","KRBC",0.0778193898387097
"1077",4695,"7/21/2017",0,0,"NBC","Fri","KRBC",0.0916019828333333
"1078",4695,"7/28/2017",0,0,"NBC","Fri","KRBC",0.0649329246666667
"1079",4695,"7/7/2017",0,0,"NBC","Fri","KRBC",0.0740991576271186
"1080",4695,"8/11/2017",0,0,"NBC","Fri","KRBC",0.0910650865573771
"1081",4695,"8/18/2017",0,0,"NBC","Fri","KRBC",0.058886381147541
"1082",4695,"8/25/2017",0,0,"NBC","Fri","KRBC",0.0300462616393443
"1083",4695,"8/4/2017",0,0,"NBC","Fri","KRBC",0.120204145
"1084",4695,"10/13/2017",0,1,"NBC","Fri","KRBC",0.0940619651666667
"1085",4695,"10/20/2017",0,1,"NBC","Fri","KRBC",0.0875271615254237
"1086",4695,"10/27/2017",0,1,"NBC","Fri","KRBC",0.0571779725
"1087",4695,"10/6/2017",0,1,"NBC","Fri","KRBC",0.0708319337288136
"1088",4695,"11/10/2017",0,1,"NBC","Fri","KRBC",0.0480839131034483
"1089",4695,"11/17/2017",0,1,"NBC","Fri","KRBC",0.0743846667213115
"1090",4695,"11/24/2017",0,1,"NBC","Fri","KRBC",0.0458739801639344
"1091",4695,"11/3/2017",0,1,"NBC","Fri","KRBC",0.0895030585483871
"1092",4695,"12/1/2017",0,1,"NBC","Fri","KRBC",0.117692822295082
"1093",4695,"12/8/2017",0,1,"NBC","Fri","KRBC",0.078879353442623
"1094",4695,"9/1/2017",0,1,"NBC","Fri","KRBC",0.0825454217741936
"1095",4695,"9/15/2017",0,1,"NBC","Fri","KRBC",0.0847135813114754
"1096",4695,"9/22/2017",0,1,"NBC","Fri","KRBC",0.0605526722033898
"1097",4695,"9/29/2017",0,1,"NBC","Fri","KRBC",0.0859216968965517
"1098",4695,"9/8/2017",0,1,"NBC","Fri","KRBC",0.0434999933333333
"1099",4695,"6/12/2017",0,0,"NBC","Mon","KRBC",0.0540006928301887
"1100",4695,"6/19/2017",0,0,"NBC","Mon","KRBC",0.115960866557377
"1101",4695,"6/26/2017",0,0,"NBC","Mon","KRBC",0.0963786527868852
"1102",4695,"6/5/2017",0,0,"NBC","Mon","KRBC",0.0285645
"1103",4695,"7/10/2017",0,0,"NBC","Mon","KRBC",0.0795775961666667
"1104",4695,"7/17/2017",0,0,"NBC","Mon","KRBC",0.0875188196491228
"1105",4695,"7/24/2017",0,0,"NBC","Mon","KRBC",0.0856385011864407
"1106",4695,"7/3/2017",0,0,"NBC","Mon","KRBC",0.0396367641666667
"1107",4695,"7/31/2017",0,0,"NBC","Mon","KRBC",0.165499672666667
"1108",4695,"8/14/2017",0,0,"NBC","Mon","KRBC",0.104278218070175
"1109",4695,"8/21/2017",0,0,"NBC","Mon","KRBC",0.0927248147368421
"1110",4695,"8/28/2017",0,0,"NBC","Mon","KRBC",0.0206344691525424
"1111",4695,"8/7/2017",0,0,"NBC","Mon","KRBC",0.0745767863793103
"1112",4695,"10/16/2017",0,1,"NBC","Mon","KRBC",0.0403448649180328
"1113",4695,"10/2/2017",0,1,"NBC","Mon","KRBC",0.0663147757627119
"1114",4695,"10/23/2017",0,1,"NBC","Mon","KRBC",0.150277990655738
"1115",4695,"10/30/2017",0,1,"NBC","Mon","KRBC",0.0858657228333333
"1116",4695,"10/9/2017",0,1,"NBC","Mon","KRBC",0.0444526766129032
"1117",4695,"11/13/2017",0,1,"NBC","Mon","KRBC",0.0823492596721312
"1118",4695,"11/20/2017",0,1,"NBC","Mon","KRBC",0.0315355462295082
"1119",4695,"11/27/2017",0,1,"NBC","Mon","KRBC",0.120027909516129
"1120",4695,"11/6/2017",0,1,"NBC","Mon","KRBC",0.10780900625
"1121",4695,"12/11/2017",0,1,"NBC","Mon","KRBC",0.0673604688333333
"1122",4695,"12/4/2017",0,1,"NBC","Mon","KRBC",0.0730120701694915
"1123",4695,"9/11/2017",0,1,"NBC","Mon","KRBC",0.0655182398360656
"1124",4695,"9/18/2017",0,1,"NBC","Mon","KRBC",0.0841707856451613
"1125",4695,"9/25/2017",0,1,"NBC","Mon","KRBC",0.104311912711864
"1126",4695,"9/4/2017",0,1,"NBC","Mon","KRBC",0.130702113965517
"1127",4695,"6/15/2017",0,0,"NBC","Thu","KRBC",0.0919203146666667
"1128",4695,"6/22/2017",0,0,"NBC","Thu","KRBC",0.0592171386885246
"1129",4695,"6/29/2017",0,0,"NBC","Thu","KRBC",0.113966185806452
"1130",4695,"6/8/2017",0,0,"NBC","Thu","KRBC",0.155936727666667
"1131",4695,"7/13/2017",0,0,"NBC","Thu","KRBC",0.0559011524193548
"1132",4695,"7/20/2017",0,0,"NBC","Thu","KRBC",0.0769108377966102
